forecast_time,device_id,solar_pv,solar_radiation,temperature,weather,Precip,humidity
2022-01-28 09:30:00,customer_1,46.206000966187766,353.0,,,,
2022-01-28 09:30:00,customer_2,46.206000966187766,353.0,,,,
2022-01-28 10:00:00,customer_2,51.56562162008466,409.0,6.5,clear,0.0,54.0
2022-01-28 10:00:00,customer_1,51.56562162008466,409.0,6.5,clear,0.0,54.0
2022-01-28 10:30:00,customer_1,54.47885696435619,447.0,,,,
2022-01-28 10:30:00,customer_2,54.47885696435619,447.0,,,,
2022-01-28 11:00:00,customer_1,60.75178139265376,500.0,7.6,clear,0.0,56.0
2022-01-28 11:00:00,customer_2,60.75178139265376,500.0,7.6,clear,0.0,56.0
2022-01-28 11:30:00,customer_2,67.62949161046045,553.0,,,,
2022-01-28 11:30:00,customer_1,67.62949161046045,553.0,,,,
2022-01-28 12:00:00,customer_1,68.09758842742664,562.0,8.2,clear,0.0,54.0
2022-01-28 12:00:00,customer_2,68.09758842742664,562.0,8.2,clear,0.0,54.0
2022-01-28 12:30:00,customer_1,67.84330612002721,561.0,,,,
2022-01-28 12:30:00,customer_2,67.84330612002721,561.0,,,,
2022-01-28 13:00:00,customer_1,68.47841707233141,560.0,8.9,clear,0.0,54.0
2022-01-28 13:00:00,customer_2,68.47841707233141,560.0,8.9,clear,0.0,54.0
2022-01-28 13:30:00,customer_1,65.29305595702431,530.0,,,,
2022-01-28 13:30:00,customer_2,65.29305595702431,530.0,,,,
2022-01-28 14:00:00,customer_1,62.46039537654543,497.0,9.6,clear,0.0,52.0
2022-01-28 14:00:00,customer_2,62.46039537654543,497.0,9.6,clear,0.0,52.0
2022-01-28 14:30:00,customer_1,58.26966462739657,451.0,,,,
2022-01-28 14:30:00,customer_2,58.26966462739657,451.0,,,,
2022-01-28 15:00:00,customer_1,51.97889066174896,389.0,9.8,clear,0.0,48.0
2022-01-28 15:00:00,customer_2,51.97889066174896,389.0,9.8,clear,0.0,48.0
2022-01-28 15:30:00,customer_2,44.17494252892236,316.0,,,,
2022-01-28 15:30:00,customer_1,44.17494252892236,316.0,,,,
2022-01-28 16:00:00,customer_1,35.06439694411654,235.0,9.6,clear,0.0,48.0
2022-01-28 16:00:00,customer_2,35.06439694411654,235.0,9.6,clear,0.0,48.0
2022-01-28 16:30:00,customer_2,24.42086829429177,148.0,,,,
2022-01-28 16:30:00,customer_1,24.42086829429177,148.0,,,,
2022-01-28 17:00:00,customer_1,6.554165868134153,46.0,9.0,clear,0.0,52.0
2022-01-28 17:00:00,customer_2,6.554165868134153,46.0,9.0,clear,0.0,52.0
2022-01-28 17:30:00,customer_2,0.0,0.0,,,,
2022-01-28 17:30:00,customer_1,0.0,0.0,,,,
2022-01-28 18:00:00,customer_1,0.0,0.0,8.5,clear,0.0,52.0
2022-01-28 18:00:00,customer_2,0.0,0.0,8.5,clear,0.0,52.0
2022-01-28 18:30:00,customer_1,0.0,0.0,,,,
2022-01-28 18:30:00,customer_2,0.0,0.0,,,,
2022-01-28 19:00:00,customer_2,0.0,0.0,7.7,clear,0.0,54.0
2022-01-28 19:00:00,customer_1,0.0,0.0,6.9,clear,0.0,54.0
2022-01-28 19:30:00,customer_2,0.0,0.0,,,,
2022-01-28 19:30:00,customer_1,0.0,0.0,,,,
2022-01-28 20:00:00,customer_1,0.0,0.0,6.6,clear,0.0,56.0
2022-01-28 20:00:00,customer_2,0.0,0.0,6.6,clear,0.0,56.0
2022-01-28 20:30:00,customer_1,0.0,0.0,,,,
2022-01-28 20:30:00,customer_2,0.0,0.0,,,,
2022-01-28 21:00:00,customer_2,0.0,0.0,6.0,clear,0.0,60.0
2022-01-28 21:00:00,customer_1,0.0,0.0,6.0,clear,0.0,60.0
2022-01-28 21:30:00,customer_2,0.0,0.0,,,,
2022-01-28 21:30:00,customer_1,0.0,0.0,,,,
2022-01-28 22:00:00,customer_1,0.0,0.0,5.4,clear,0.0,62.0
2022-01-28 22:00:00,customer_2,0.0,0.0,4.5,clear,0.0,62.0
2022-01-28 22:30:00,customer_2,0.0,0.0,,,,
2022-01-28 22:30:00,customer_1,0.0,0.0,,,,
2022-01-28 23:00:00,customer_2,0.0,0.0,3.9,clear,0.0,64.0
2022-01-28 23:00:00,customer_1,0.0,0.0,4.7,clear,0.0,64.0
2022-01-28 23:30:00,customer_2,0.0,0.0,,,,
2022-01-28 23:30:00,customer_1,0.0,0.0,,,,
2022-01-29 00:00:00,customer_2,0.0,0.0,4.3,clear,0.0,64.0
2022-01-29 00:00:00,customer_1,0.0,0.0,4.3,clear,0.0,64.0
2022-01-29 00:30:00,customer_2,0.0,0.0,,,,
2022-01-29 00:30:00,customer_1,0.0,0.0,,,,
2022-01-29 01:00:00,customer_1,0.0,0.0,4.2,clear,0.0,66.0
2022-01-29 01:00:00,customer_2,0.0,0.0,4.2,clear,0.0,66.0
2022-01-29 01:30:00,customer_1,0.0,0.0,,,,
2022-01-29 01:30:00,customer_2,0.0,0.0,,,,
2022-01-29 02:00:00,customer_1,0.0,0.0,4.0,clear,0.0,66.0
2022-01-29 02:00:00,customer_2,0.0,0.0,4.0,clear,0.0,66.0
2022-01-29 02:30:00,customer_2,0.0,0.0,,,,
2022-01-29 02:30:00,customer_1,0.0,0.0,,,,
2022-01-29 03:00:00,customer_1,0.0,0.0,3.9,clear,0.0,68.0
2022-01-29 03:00:00,customer_2,0.0,0.0,3.4,clear,0.0,68.0
2022-01-29 03:30:00,customer_1,0.0,0.0,,,,
2022-01-29 03:30:00,customer_2,0.0,0.0,,,,
2022-01-29 04:00:00,customer_2,0.0,0.0,3.0,clear,0.0,68.0
2022-01-29 04:00:00,customer_1,0.0,0.0,1.9,clear,0.0,68.0
2022-01-29 04:30:00,customer_1,0.0,0.0,,,,
2022-01-29 04:30:00,customer_2,0.0,0.0,,,,
2022-01-29 05:00:00,customer_2,0.0,0.0,1.5,clear,0.0,68.0
2022-01-29 05:00:00,customer_1,0.0,0.0,2.4,clear,0.0,68.0
2022-01-29 05:30:00,customer_1,0.0,0.0,,,,
2022-01-29 05:30:00,customer_2,0.0,0.0,,,,
2022-01-29 06:00:00,customer_1,0.0,0.0,2.0,clear,0.0,64.0
2022-01-29 06:00:00,customer_2,0.0,0.0,2.0,clear,0.0,64.0
2022-01-29 06:30:00,customer_2,0.0,0.0,,,,
2022-01-29 06:30:00,customer_1,0.0,0.0,,,,
2022-01-29 07:00:00,customer_1,0.0,0.0,1.7,clear,0.0,66.0
2022-01-29 07:00:00,customer_2,0.0,0.0,1.7,clear,0.0,66.0
2022-01-29 07:30:00,customer_2,3.216905031663549,29.0,,,,
2022-01-29 07:30:00,customer_1,3.2768742094203,29.0,,,,
2022-01-29 08:00:00,customer_1,18.604670006565964,120.0,3.3,clear,0.0,64.0
2022-01-29 08:00:00,customer_2,17.711023305032427,117.0,3.7,clear,0.0,64.0
2022-01-29 08:30:00,customer_1,28.025724858580368,199.0,,,,
2022-01-29 08:30:00,customer_2,28.025724858580368,199.0,,,,
2022-01-29 09:00:00,customer_1,37.27255212732729,278.0,4.6,clear,0.0,56.0
2022-01-29 09:00:00,customer_2,37.27255212732729,278.0,4.6,clear,0.0,56.0
2022-01-29 09:30:00,customer_1,30.551217537200795,266.0,,,,
2022-01-29 09:30:00,customer_2,30.551217537200795,266.0,,,,
2022-01-29 10:00:00,customer_1,36.97929485915475,323.0,7.0,clear,0.0,58.0
2022-01-29 10:00:00,customer_2,36.97929485915475,323.0,6.1,clear,0.0,58.0
2022-01-29 10:30:00,customer_2,53.54321841986413,444.0,,,,
2022-01-29 10:30:00,customer_1,53.54321841986413,444.0,,,,
2022-01-29 11:00:00,customer_2,53.024715523976624,456.0,6.9,clear,0.0,52.0
2022-01-29 11:00:00,customer_1,53.024715523976624,456.0,7.7,clear,0.0,52.0
2022-01-29 11:30:00,customer_1,58.46040280499582,499.0,,,,
2022-01-29 11:30:00,customer_2,58.46040280499582,499.0,,,,
2022-01-29 12:00:00,customer_1,52.66260157472985,468.0,8.4,clear,0.0,62.0
2022-01-29 12:00:00,customer_2,52.66260157472985,468.0,7.6,clear,0.0,62.0
2022-01-29 12:30:00,customer_1,54.02334734299732,471.0,,,,
2022-01-29 12:30:00,customer_2,60.06803142569728,515.0,,,,
2022-01-29 13:00:00,customer_1,56.56473958732241,483.0,8.8,clear,0.0,62.0
2022-01-29 13:00:00,customer_2,53.807154350335615,472.0,8.0,clear,0.0,62.0
2022-01-29 13:30:00,customer_1,60.24527486104508,502.0,,,,
2022-01-29 13:30:00,customer_2,60.24527486104508,502.0,,,,
2022-01-29 14:00:00,customer_1,55.25733434780786,458.0,9.0,clear,0.0,50.0
2022-01-29 14:00:00,customer_2,55.859225609037296,461.0,8.4,clear,0.0,50.0
2022-01-29 14:30:00,customer_2,49.547807198021694,405.0,,,,
2022-01-29 14:30:00,customer_1,49.547807198021694,405.0,,,,
2022-01-29 15:00:00,customer_1,44.38241034778938,352.0,9.2,clear,0.0,54.0
2022-01-29 15:00:00,customer_2,44.38241034778938,352.0,8.8,clear,0.0,54.0
2022-01-29 15:30:00,customer_2,40.49109994645151,298.0,,,,
2022-01-29 15:30:00,customer_1,40.49109994645151,298.0,,,,
2022-01-29 16:00:00,customer_1,17.739201123476292,156.0,8.5,clear,0.0,54.0
2022-01-29 16:00:00,customer_2,29.72497617874038,213.0,9.0,clear,0.0,54.0
2022-01-29 16:30:00,customer_2,17.14405385027263,124.0,,,,
2022-01-29 16:30:00,customer_1,20.29364167747105,136.0,,,,
2022-01-29 17:00:00,customer_1,7.070883030879364,49.0,7.9,clear,0.0,56.0
2022-01-29 17:00:00,customer_2,7.187517113686946,49.0,8.6,clear,0.0,56.0
2022-01-29 17:30:00,customer_1,0.0,0.0,,,,
2022-01-29 17:30:00,customer_2,0.0,0.0,,,,
2022-01-29 18:00:00,customer_2,0.0,0.0,8.1,clear,0.0,60.0
2022-01-29 18:00:00,customer_1,0.0,0.0,7.6,clear,0.0,60.0
2022-01-29 18:30:00,customer_2,0.0,0.0,,,,
2022-01-29 18:30:00,customer_1,0.0,0.0,,,,
2022-01-29 19:00:00,customer_2,0.0,0.0,7.6,clear,0.0,60.0
2022-01-29 19:00:00,customer_1,0.0,0.0,6.6,clear,0.0,60.0
2022-01-29 19:30:00,customer_1,0.0,0.0,,,,
2022-01-29 19:30:00,customer_2,0.0,0.0,,,,
2022-01-29 20:00:00,customer_2,0.0,0.0,5.9,clear,0.0,58.0
2022-01-29 20:00:00,customer_1,0.0,0.0,5.8,clear,0.0,58.0
2022-01-29 20:30:00,customer_2,0.0,0.0,,,,
2022-01-29 20:30:00,customer_1,0.0,0.0,,,,
2022-01-29 21:00:00,customer_1,0.0,0.0,5.2,clear,0.0,62.0
2022-01-29 21:00:00,customer_2,0.0,0.0,5.4,clear,0.0,62.0
2022-01-29 21:30:00,customer_2,0.0,0.0,,,,
2022-01-29 21:30:00,customer_1,0.0,0.0,,,,
2022-01-29 22:00:00,customer_1,0.0,0.0,5.1,clear,0.0,64.0
2022-01-29 22:00:00,customer_2,0.0,0.0,5.1,clear,0.0,64.0
2022-01-29 22:30:00,customer_1,0.0,0.0,,,,
2022-01-29 22:30:00,customer_2,0.0,0.0,,,,
2022-01-29 23:00:00,customer_2,0.0,0.0,4.6,clear,0.0,64.0
2022-01-29 23:00:00,customer_1,0.0,0.0,4.6,clear,0.0,64.0
2022-01-29 23:30:00,customer_1,0.0,0.0,,,,
2022-01-29 23:30:00,customer_2,0.0,0.0,,,,
2022-01-30 00:00:00,customer_2,0.0,0.0,3.9,clear,0.0,66.0
2022-01-30 00:00:00,customer_1,0.0,0.0,3.9,clear,0.0,66.0
2022-01-30 00:30:00,customer_2,0.0,0.0,,,,
2022-01-30 00:30:00,customer_1,0.0,0.0,,,,
2022-01-30 01:00:00,customer_2,0.0,0.0,3.6,clear,0.0,69.0
2022-01-30 01:00:00,customer_1,0.0,0.0,4.0,clear,0.0,69.0
2022-01-30 01:30:00,customer_1,0.0,0.0,,,,
2022-01-30 01:30:00,customer_2,0.0,0.0,,,,
2022-01-30 02:00:00,customer_1,0.0,0.0,3.7,clear,0.0,70.0
2022-01-30 02:00:00,customer_2,0.0,0.0,3.2,clear,0.0,70.0
2022-01-30 02:30:00,customer_1,0.0,0.0,,,,
2022-01-30 02:30:00,customer_2,0.0,0.0,,,,
2022-01-30 03:00:00,customer_2,0.0,0.0,3.6,clear,0.0,70.0
2022-01-30 03:00:00,customer_1,0.0,0.0,2.9,clear,0.0,70.0
2022-01-30 03:30:00,customer_1,0.0,0.0,,,,
2022-01-30 03:30:00,customer_2,0.0,0.0,,,,
2022-01-30 04:00:00,customer_1,0.0,0.0,3.8,clear,0.0,68.0
2022-01-30 04:00:00,customer_2,0.0,0.0,2.7,clear,0.0,68.0
2022-01-30 04:30:00,customer_1,0.0,0.0,,,,
2022-01-30 04:30:00,customer_2,0.0,0.0,,,,
2022-01-30 05:00:00,customer_2,0.0,0.0,3.0,clear,0.0,74.0
2022-01-30 05:00:00,customer_1,0.0,0.0,3.3,clear,0.0,74.0
2022-01-30 05:30:00,customer_1,0.0,0.0,,,,
2022-01-30 05:30:00,customer_2,0.0,0.0,,,,
2022-01-30 06:00:00,customer_1,0.0,0.0,3.8,clear,0.0,76.0
2022-01-30 06:00:00,customer_2,0.0,0.0,3.4,clear,0.0,76.0
2022-01-30 06:30:00,customer_2,0.0,0.0,,,,
2022-01-30 06:30:00,customer_1,0.0,0.0,,,,
2022-01-30 07:00:00,customer_1,0.0,0.0,3.4,clear,0.0,68.0
2022-01-30 07:00:00,customer_2,0.0,0.0,3.1,clear,0.0,68.0
2022-01-30 07:30:00,customer_2,3.3583675972794063,30.0,,,,
2022-01-30 07:30:00,customer_1,3.3583675972794063,30.0,,,,
2022-01-30 08:00:00,customer_1,14.73378750790246,107.0,4.0,clear,0.0,70.0
2022-01-30 08:00:00,customer_2,19.590387538323583,125.0,4.0,clear,0.0,70.0
2022-01-30 08:30:00,customer_2,18.70011151874987,156.0,,,,
2022-01-30 08:30:00,customer_1,18.70011151874987,156.0,,,,
2022-01-30 09:00:00,customer_2,32.790370471106534,258.0,4.6,clear,0.0,64.0
2022-01-30 09:00:00,customer_1,32.790370471106534,258.0,4.6,clear,0.0,64.0
2022-01-30 09:30:00,customer_1,46.79796414164905,356.0,,,,
2022-01-30 09:30:00,customer_2,43.074878263520255,341.0,,,,
2022-01-30 10:00:00,customer_1,52.98732794447498,416.0,5.6,clear,0.0,53.0
2022-01-30 10:00:00,customer_2,52.98732794447498,416.0,5.7,clear,0.0,53.0
2022-01-30 10:30:00,customer_1,51.66183505108132,434.0,,,,
2022-01-30 10:30:00,customer_2,44.357391844281466,390.0,,,,
2022-01-30 11:00:00,customer_1,61.90799960163707,505.0,6.4,clear,0.0,48.0
2022-01-30 11:00:00,customer_2,48.60905040748829,427.0,6.8,clear,0.0,48.0
2022-01-30 11:30:00,customer_1,52.72330610742397,462.0,,,,
2022-01-30 11:30:00,customer_2,52.72330610742397,462.0,,,,
2022-01-30 12:00:00,customer_1,53.25352920993498,473.0,8.2,clear,0.0,42.0
2022-01-30 12:00:00,customer_2,56.1123656191394,491.0,8.2,clear,0.0,42.0
2022-01-30 12:30:00,customer_1,66.11699705396123,548.0,,,,
2022-01-30 12:30:00,customer_2,51.34913987016048,461.0,,,,
2022-01-30 13:00:00,customer_1,52.80073489374665,464.0,8.7,clear,0.0,40.0
2022-01-30 13:00:00,customer_2,52.80073489374665,464.0,9.0,clear,0.0,40.0
2022-01-30 13:30:00,customer_2,63.06747389267219,515.0,,,,
2022-01-30 13:30:00,customer_1,53.41402168938535,462.0,,,,
2022-01-30 14:00:00,customer_2,46.59905223706066,405.0,9.1,clear,0.0,40.0
2022-01-30 14:00:00,customer_1,56.41155693811686,461.0,8.8,clear,0.0,40.0
2022-01-30 14:30:00,customer_1,46.09315805645786,387.0,,,,
2022-01-30 14:30:00,customer_2,48.56383226170217,397.0,,,,
2022-01-30 15:00:00,customer_1,41.70103043335551,336.0,8.7,clear,0.0,40.0
2022-01-30 15:00:00,customer_2,41.14043886695391,337.0,8.8,clear,0.0,40.0
2022-01-30 15:30:00,customer_2,23.849030206924912,213.0,,,,
2022-01-30 15:30:00,customer_1,23.849030206924912,213.0,,,,
2022-01-30 16:00:00,customer_1,26.827089325594915,204.0,8.3,clear,0.0,43.0
2022-01-30 16:00:00,customer_2,26.827089325594915,204.0,8.3,clear,0.0,43.0
2022-01-30 16:30:00,customer_1,19.72128883033354,136.0,,,,
2022-01-30 16:30:00,customer_2,19.72128883033354,136.0,,,,
2022-01-30 17:00:00,customer_1,5.9552199204604594,46.0,8.1,clear,0.0,45.0
2022-01-30 17:00:00,customer_2,5.9552199204604594,46.0,7.9,clear,0.0,45.0
2022-01-30 17:30:00,customer_2,0.0,0.0,,,,
2022-01-30 17:30:00,customer_1,0.0,0.0,,,,
2022-01-30 18:00:00,customer_1,0.0,0.0,5.8,clear,0.0,50.0
2022-01-30 18:00:00,customer_2,0.0,0.0,7.6,clear,0.0,50.0
2022-01-30 18:30:00,customer_1,0.0,0.0,,,,
2022-01-30 18:30:00,customer_2,0.0,0.0,,,,
2022-01-30 19:00:00,customer_1,0.0,0.0,6.6,clear,0.0,44.0
2022-01-30 19:00:00,customer_2,0.0,0.0,6.3,clear,0.0,44.0
2022-01-30 19:30:00,customer_1,0.0,0.0,,,,
2022-01-30 19:30:00,customer_2,0.0,0.0,,,,
2022-01-30 20:00:00,customer_2,0.0,0.0,5.2,clear,0.0,56.0
2022-01-30 20:00:00,customer_1,0.0,0.0,5.4,clear,0.0,56.0
2022-01-30 20:30:00,customer_1,0.0,0.0,,,,
2022-01-30 20:30:00,customer_2,0.0,0.0,,,,
2022-01-30 21:00:00,customer_2,0.0,0.0,4.7,clear,0.0,50.0
2022-01-30 21:00:00,customer_1,0.0,0.0,4.7,clear,0.0,50.0
2022-01-30 21:30:00,customer_1,0.0,0.0,,,,
2022-01-30 21:30:00,customer_2,0.0,0.0,,,,
2022-01-30 22:00:00,customer_2,0.0,0.0,3.7,clear,0.0,52.0
2022-01-30 22:00:00,customer_1,0.0,0.0,4.8,clear,0.0,52.0
2022-01-30 22:30:00,customer_2,0.0,0.0,,,,
2022-01-30 22:30:00,customer_1,0.0,0.0,,,,
2022-01-30 23:00:00,customer_1,0.0,0.0,3.6,clear,0.0,54.0
2022-01-30 23:00:00,customer_2,0.0,0.0,3.6,clear,0.0,54.0
2022-01-30 23:30:00,customer_1,0.0,0.0,,,,
2022-01-30 23:30:00,customer_2,0.0,0.0,,,,
2022-01-31 00:00:00,customer_1,0.0,0.0,3.7,clear,0.0,50.0
2022-01-31 00:00:00,customer_2,0.0,0.0,2.4,clear,0.0,50.0
2022-01-31 00:30:00,customer_1,0.0,0.0,,,,
2022-01-31 00:30:00,customer_2,0.0,0.0,,,,
2022-01-31 01:00:00,customer_1,0.0,0.0,2.6,clear,0.0,54.0
2022-01-31 01:00:00,customer_2,0.0,0.0,3.1,clear,0.0,54.0
2022-01-31 01:30:00,customer_1,0.0,0.0,,,,
2022-01-31 01:30:00,customer_2,0.0,0.0,,,,
2022-01-31 02:00:00,customer_2,0.0,0.0,2.5,clear,0.0,52.0
2022-01-31 02:00:00,customer_1,0.0,0.0,1.0,clear,0.0,52.0
2022-01-31 02:30:00,customer_2,0.0,0.0,,,,
2022-01-31 02:30:00,customer_1,0.0,0.0,,,,
2022-01-31 03:00:00,customer_2,0.0,0.0,2.3,clear,0.0,74.0
2022-01-31 03:00:00,customer_1,0.0,0.0,2.1,clear,0.0,74.0
2022-01-31 03:30:00,customer_2,0.0,0.0,,,,
2022-01-31 03:30:00,customer_1,0.0,0.0,,,,
2022-01-31 04:00:00,customer_2,0.0,0.0,2.1,clear,0.0,52.0
2022-01-31 04:00:00,customer_1,0.0,0.0,1.7,clear,0.0,52.0
2022-01-31 04:30:00,customer_1,0.0,0.0,,,,
2022-01-31 04:30:00,customer_2,0.0,0.0,,,,
2022-01-31 05:00:00,customer_2,0.0,0.0,1.0,clear,0.0,72.0
2022-01-31 05:00:00,customer_1,0.0,0.0,1.8,clear,0.0,72.0
2022-01-31 05:30:00,customer_1,0.0,0.0,,,,
2022-01-31 05:30:00,customer_2,0.0,0.0,,,,
2022-01-31 06:00:00,customer_1,0.0,0.0,1.3,clear,0.0,62.0
2022-01-31 06:00:00,customer_2,0.0,0.0,1.3,clear,0.0,62.0
2022-01-31 06:30:00,customer_1,0.0,0.0,,,,
2022-01-31 06:30:00,customer_2,0.0,0.0,,,,
2022-01-31 07:00:00,customer_1,0.0,0.0,0.4,clear,0.0,66.0
2022-01-31 07:00:00,customer_2,0.0,0.0,0.9,clear,0.0,66.0
2022-01-31 07:30:00,customer_2,3.718348255709472,32.0,,,,
2022-01-31 07:30:00,customer_1,3.73926076147962,32.0,,,,
2022-01-31 08:00:00,customer_1,21.818027003238505,134.0,2.1,clear,0.0,70.0
2022-01-31 08:00:00,customer_2,21.996242444016588,134.0,1.7,clear,0.0,70.0
2022-01-31 08:30:00,customer_1,36.681878465532506,237.0,,,,
2022-01-31 08:30:00,customer_2,34.685155652666,230.0,,,,
2022-01-31 09:00:00,customer_2,47.81816061669737,327.0,3.5,clear,0.0,60.0
2022-01-31 09:00:00,customer_1,47.66990269695143,327.0,3.9,clear,0.0,60.0
2022-01-31 09:30:00,customer_2,54.76176185096438,404.0,,,,
2022-01-31 09:30:00,customer_1,54.477155990028855,402.0,,,,
2022-01-31 10:00:00,customer_2,64.43971522930008,482.0,4.8,clear,0.0,46.0
2022-01-31 10:00:00,customer_1,63.10774389720581,473.0,4.9,clear,0.0,46.0
2022-01-31 10:30:00,customer_2,66.07085413319813,518.0,,,,
2022-01-31 10:30:00,customer_1,66.07085413319813,518.0,,,,
2022-01-31 11:00:00,customer_2,72.79192449284805,572.0,5.2,clear,0.0,57.0
2022-01-31 11:00:00,customer_1,69.09638802315858,557.0,5.6,clear,0.0,57.0
2022-01-31 11:30:00,customer_2,71.65654585451561,585.0,,,,
2022-01-31 11:30:00,customer_1,74.56779852823855,602.0,,,,
2022-01-31 12:00:00,customer_1,75.18130366088093,615.0,6.1,clear,0.0,54.0
2022-01-31 12:00:00,customer_2,74.31766244571858,605.0,6.2,clear,0.0,54.0
2022-01-31 12:30:00,customer_2,75.37834657303004,617.0,,,,
2022-01-31 12:30:00,customer_1,74.36766141011762,606.0,,,,
2022-01-31 13:00:00,customer_1,73.25831559091752,594.0,7.5,clear,0.0,51.0
2022-01-31 13:00:00,customer_2,75.412368183418,604.0,6.9,clear,0.0,51.0
2022-01-31 13:30:00,customer_1,71.59907616626698,577.0,,,,
2022-01-31 13:30:00,customer_2,72.66098211910507,576.0,,,,
2022-01-31 14:00:00,customer_2,67.0618698522362,533.0,8.1,clear,0.0,52.0
2022-01-31 14:00:00,customer_1,66.92291771250349,528.0,8.2,clear,0.0,52.0
2022-01-31 14:30:00,customer_1,57.421948942096336,452.0,,,,
2022-01-31 14:30:00,customer_2,60.68527802233664,472.0,,,,
2022-01-31 15:00:00,customer_2,55.87888742317735,418.0,7.8,clear,0.0,52.0
2022-01-31 15:00:00,customer_1,57.0910913291643,419.0,7.0,clear,0.0,52.0
2022-01-31 15:30:00,customer_2,48.79093792110665,344.0,,,,
2022-01-31 15:30:00,customer_1,48.79093792110665,344.0,,,,
2022-01-31 16:00:00,customer_1,39.63816393566338,259.0,7.4,clear,0.0,40.0
2022-01-31 16:00:00,customer_2,39.040717829650106,259.0,7.7,clear,0.0,40.0
2022-01-31 16:30:00,customer_1,26.02770249709739,160.0,,,,
2022-01-31 16:30:00,customer_2,25.776241868364032,160.0,,,,
2022-01-31 17:00:00,customer_1,8.292152373383432,56.0,5.5,clear,0.0,56.0
2022-01-31 17:00:00,customer_2,8.441661345536916,56.0,6.3,clear,0.0,56.0
2022-01-31 17:30:00,customer_1,0.0,0.0,,,,
2022-01-31 17:30:00,customer_2,0.0,0.0,,,,
2022-01-31 18:00:00,customer_2,0.0,0.0,5.7,clear,0.0,60.0
2022-01-31 18:00:00,customer_1,0.0,0.0,5.6,clear,0.0,60.0
2022-01-31 18:30:00,customer_1,0.0,0.0,,,,
2022-01-31 18:30:00,customer_2,0.0,0.0,,,,
2022-01-31 19:00:00,customer_1,0.0,0.0,4.9,clear,0.0,61.0
2022-01-31 19:00:00,customer_2,0.0,0.0,5.2,clear,0.0,61.0
2022-01-31 19:30:00,customer_1,0.0,0.0,,,,
2022-01-31 19:30:00,customer_2,0.0,0.0,,,,
2022-01-31 20:00:00,customer_1,0.0,0.0,4.2,clear,0.0,62.0
2022-01-31 20:00:00,customer_2,0.0,0.0,4.5,clear,0.0,62.0
2022-01-31 20:30:00,customer_2,0.0,0.0,,,,
2022-01-31 20:30:00,customer_1,0.0,0.0,,,,
2022-01-31 21:00:00,customer_2,0.0,0.0,4.3,clear,0.0,60.0
2022-01-31 21:00:00,customer_1,0.0,0.0,3.5,clear,0.0,60.0
2022-01-31 21:30:00,customer_1,0.0,0.0,,,,
2022-01-31 21:30:00,customer_2,0.0,0.0,,,,
2022-01-31 22:00:00,customer_1,0.0,0.0,3.1,clear,0.0,68.0
2022-01-31 22:00:00,customer_2,0.0,0.0,3.1,clear,0.0,68.0
2022-01-31 22:30:00,customer_1,0.0,0.0,,,,
2022-01-31 22:30:00,customer_2,0.0,0.0,,,,
2022-01-31 23:00:00,customer_2,0.0,0.0,2.6,clear,0.0,74.0
2022-01-31 23:00:00,customer_1,0.0,0.0,2.6,clear,0.0,74.0
2022-01-31 23:30:00,customer_1,0.0,0.0,,,,
2022-01-31 23:30:00,customer_2,0.0,0.0,,,,
2022-02-01 00:00:00,customer_2,0.0,0.0,3.4,clear,0.0,78.0
2022-02-01 00:00:00,customer_1,0.0,0.0,2.2,clear,0.0,78.0
2022-02-01 00:30:00,customer_2,0.0,0.0,,,,
2022-02-01 00:30:00,customer_1,0.0,0.0,,,,
2022-02-01 01:00:00,customer_2,0.0,0.0,1.9,clear,0.0,72.0
2022-02-01 01:00:00,customer_1,0.0,0.0,1.9,clear,0.0,72.0
2022-02-01 01:30:00,customer_2,0.0,0.0,,,,
2022-02-01 01:30:00,customer_1,0.0,0.0,,,,
2022-02-01 02:00:00,customer_1,0.0,0.0,2.8,clear,0.0,76.0
2022-02-01 02:00:00,customer_2,0.0,0.0,2.3,clear,0.0,76.0
2022-02-01 02:30:00,customer_1,0.0,0.0,,,,
2022-02-01 02:30:00,customer_2,0.0,0.0,,,,
2022-02-01 03:00:00,customer_1,0.0,0.0,1.4,clear,0.0,76.0
2022-02-01 03:00:00,customer_2,0.0,0.0,1.4,clear,0.0,76.0
2022-02-01 03:30:00,customer_2,0.0,0.0,,,,
2022-02-01 03:30:00,customer_1,0.0,0.0,,,,
2022-02-01 04:00:00,customer_2,0.0,0.0,1.7,clear,0.0,66.0
2022-02-01 04:00:00,customer_1,0.0,0.0,1.8,clear,0.0,66.0
2022-02-01 04:30:00,customer_2,0.0,0.0,,,,
2022-02-01 04:30:00,customer_1,0.0,0.0,,,,
2022-02-01 05:00:00,customer_2,0.0,0.0,1.5,clear,0.0,64.0
2022-02-01 05:00:00,customer_1,0.0,0.0,1.5,clear,0.0,64.0
2022-02-01 05:30:00,customer_1,0.0,0.0,,,,
2022-02-01 05:30:00,customer_2,0.0,0.0,,,,
2022-02-01 06:00:00,customer_1,0.0,0.0,1.1,clear,0.0,76.0
2022-02-01 06:00:00,customer_2,0.0,0.0,1.0,clear,0.0,76.0
2022-02-01 06:30:00,customer_2,0.0,0.0,,,,
2022-02-01 06:30:00,customer_1,0.0,0.0,,,,
2022-02-01 07:00:00,customer_2,0.0,0.0,1.7,clear,0.0,66.0
2022-02-01 07:00:00,customer_1,0.0,0.0,1.2,clear,0.0,66.0
